HeadTop_X,HeadTop_Y,HeadTop_Z,HeadFront_X,HeadFront_Y,HeadFront_Z,HeadSide_X,HeadSide_Y,HeadSide_Z
233.0,1596.0,356.0,173.0,1507.0,266.0,167.0,1514.0,468.0
193.0,1590.0,355.0,120.0,1501.0,267.0,139.0,1513.0,482.0
153.0,1594.0,356.0,73.0,1504.0,270.0,100.0,1515.0,483.0
102.0,1602.0,347.0,19.0,1507.0,266.0,54.0,1521.0,480.0
52.0,1600.0,340.0,-36.0,1500.0,262.0,12.0,1521.0,477.0
10.0,1605.0,331.0,-87.0,1504.0,255.0,-25.0,1524.0,474.0
-23.0,1604.0,311.0,-127.0,1507.0,236.0,-60.0,1523.0,459.0
-63.0,1595.0,278.0,-174.0,1502.0,210.0,-89.0,1518.0,440.0
-99.0,1596.0,254.0,-218.0,1501.0,189.0,-122.0,1517.0,417.0
-134.0,1598.0,229.0,-258.0,1496.0,162.0,-165.0,1513.0,386.0
-168.0,1597.0,200.0,-292.0,1492.0,137.0,-206.0,1510.0,352.0
-199.0,1595.0,172.0,-333.0,1487.0,111.0,-234.0,1509.0,329.0
-240.0,1593.0,142.0,-362.0,1496.0,79.0,-271.0,1514.0,293.0
-272.0,1593.0,115.0,-388.0,1500.0,49.0,-303.0,1515.0,261.0
-306.0,1598.0,84.0,-422.0,1505.0,26.0,-332.0,1521.0,227.0
-340.0,1603.0,57.0,-456.0,1510.0,-1.0,-364.0,1527.0,196.0
-372.0,1603.0,29.0,-487.0,1511.0,-24.0,-393.0,1529.0,165.0
-403.0,1601.0,5.0,-516.0,1508.0,-45.0,-419.0,1528.0,135.0
-430.0,1599.0,-16.0,-542.0,1506.0,-63.0,-443.0,1528.0,112.0
-457.0,1598.0,-23.0,-556.0,1506.0,-78.0,-476.0,1522.0,103.0
-485.0,1596.0,-51.0,-587.0,1492.0,-119.0,-509.0,1514.0,81.0
-515.0,1591.0,-74.0,-615.0,1486.0,-144.0,-542.0,1507.0,56.0
-545.0,1587.0,-97.0,-644.0,1481.0,-169.0,-575.0,1503.0,31.0
-575.0,1590.0,-121.0,-675.0,1481.0,-196.0,-605.0,1504.0,9.0
-605.0,1589.0,-143.0,-704.0,1480.0,-216.0,-632.0,1505.0,-14.0
-638.0,1586.0,-174.0,-735.0,1478.0,-251.0,-664.0,1507.0,-39.0
-669.0,1586.0,-201.0,-767.0,1476.0,-277.0,-694.0,1507.0,-66.0
-701.0,1585.0,-226.0,-798.0,1477.0,-301.0,-723.0,1507.0,-94.0
-732.0,1583.0,-252.0,-831.0,1472.0,-328.0,-754.0,1504.0,-119.0
-764.0,1578.0,-281.0,-865.0,1466.0,-356.0,-787.0,1500.0,-144.0
-797.0,1571.0,-309.0,-899.0,1457.0,-386.0,-821.0,1492.0,-169.0
-830.0,1565.0,-337.0,-934.0,1449.0,-417.0,-856.0,1483.0,-193.0
-868.0,1555.0,-364.0,-971.0,1438.0,-447.0,-894.0,1474.0,-218.0
-904.0,1543.0,-394.0,-1008.0,1427.0,-479.0,-930.0,1461.0,-244.0
-939.0,1530.0,-422.0,-1044.0,1415.0,-511.0,-965.0,1447.0,-270.0
-974.0,1517.0,-452.0,-1079.0,1405.0,-544.0,-999.0,1435.0,-296.0
-1003.0,1501.0,-477.0,-1105.0,1390.0,-568.0,-1029.0,1422.0,-323.0
-1029.0,1495.0,-501.0,-1130.0,1384.0,-586.0,-1052.0,1416.0,-347.0
-1047.0,1480.0,-508.0,-1139.0,1369.0,-590.0,-1073.0,1409.0,-361.0
-1059.0,1469.0,-518.0,-1151.0,1358.0,-596.0,-1084.0,1398.0,-371.0
-1069.0,1458.0,-522.0,-1157.0,1347.0,-599.0,-1097.0,1391.0,-377.0
-1075.0,1449.0,-522.0,-1162.0,1338.0,-596.0,-1103.0,1382.0,-379.0
-1091.0,1449.0,-527.0,-1178.0,1334.0,-596.0,-1112.0,1381.0,-381.0
-1097.0,1443.0,-523.0,-1183.0,1330.0,-591.0,-1117.0,1375.0,-380.0
-1102.0,1438.0,-520.0,-1187.0,1326.0,-586.0,-1118.0,1372.0,-379.0
-1105.0,1433.0,-516.0,-1190.0,1321.0,-580.0,-1118.0,1367.0,-376.0
-1108.0,1430.0,-514.0,-1195.0,1318.0,-574.0,-1118.0,1363.0,-373.0
-1111.0,1428.0,-511.0,-1201.0,1315.0,-569.0,-1119.0,1360.0,-369.0
-1113.0,1425.0,-508.0,-1205.0,1313.0,-564.0,-1120.0,1357.0,-363.0
-1115.0,1423.0,-504.0,-1210.0,1310.0,-560.0,-1121.0,1354.0,-358.0
-1118.0,1420.0,-501.0,-1216.0,1307.0,-555.0,-1122.0,1351.0,-352.0
-1121.0,1418.0,-498.0,-1222.0,1305.0,-551.0,-1123.0,1349.0,-347.0
-1125.0,1417.0,-495.0,-1229.0,1303.0,-547.0,-1124.0,1347.0,-341.0
-1128.0,1415.0,-492.0,-1237.0,1301.0,-542.0,-1125.0,1345.0,-335.0
-1133.0,1414.0,-490.0,-1246.0,1299.0,-538.0,-1125.0,1342.0,-328.0
-1137.0,1413.0,-488.0,-1256.0,1298.0,-532.0,-1124.0,1340.0,-322.0
-1142.0,1413.0,-485.0,-1268.0,1298.0,-526.0,-1123.0,1338.0,-315.0
-115.0,1542.0,896.0,-32.0,1433.0,877.0,-187.0,1472.0,825.0
-115.0,1542.0,896.0,-32.0,1433.0,877.0,-187.0,1472.0,825.0
-115.0,1542.0,896.0,-32.0,1433.0,877.0,-187.0,1472.0,825.0
-115.0,1542.0,896.0,-32.0,1433.0,877.0,-187.0,1472.0,825.0
-115.0,1542.0,896.0,-32.0,1433.0,877.0,-187.0,1472.0,825.0
-115.0,1548.0,905.0,-37.0,1446.0,897.0,-183.0,1487.0,829.0
-115.0,1549.0,906.0,-37.0,1447.0,898.0,-183.0,1489.0,829.0
-115.0,1550.0,908.0,-37.0,1448.0,900.0,-183.0,1490.0,830.0
-116.0,1551.0,911.0,-38.0,1450.0,903.0,-183.0,1492.0,832.0
-115.0,1555.0,915.0,-38.0,1454.0,907.0,-183.0,1496.0,834.0
-112.0,1556.0,918.0,-36.0,1459.0,918.0,-178.0,1506.0,839.0
-112.0,1557.0,920.0,-35.0,1461.0,921.0,-177.0,1509.0,840.0
-111.0,1559.0,922.0,-34.0,1464.0,925.0,-176.0,1513.0,842.0
-109.0,1562.0,925.0,-32.0,1468.0,930.0,-173.0,1517.0,843.0
-107.0,1565.0,927.0,-30.0,1472.0,934.0,-171.0,1520.0,845.0
-103.0,1569.0,926.0,-28.0,1477.0,934.0,-169.0,1520.0,846.0
-99.0,1572.0,924.0,-26.0,1482.0,934.0,-166.0,1520.0,846.0
-96.0,1576.0,923.0,-23.0,1487.0,934.0,-164.0,1522.0,847.0
-91.0,1582.0,925.0,-21.0,1493.0,937.0,-160.0,1526.0,849.0
-88.0,1587.0,928.0,-19.0,1497.0,939.0,-157.0,1530.0,850.0
-89.0,1589.0,928.0,-18.0,1499.0,938.0,-158.0,1533.0,851.0
-91.0,1590.0,928.0,-17.0,1499.0,936.0,-161.0,1535.0,852.0
-95.0,1592.0,933.0,-19.0,1499.0,938.0,-163.0,1541.0,854.0
-91.0,1597.0,930.0,-17.0,1505.0,937.0,-161.0,1541.0,855.0
-89.0,1602.0,932.0,-16.0,1509.0,940.0,-159.0,1544.0,856.0
-96.0,1601.0,937.0,-18.0,1505.0,940.0,-166.0,1549.0,858.0
-103.0,1602.0,944.0,-22.0,1503.0,943.0,-172.0,1554.0,862.0
-103.0,1605.0,944.0,-22.0,1506.0,945.0,-171.0,1556.0,863.0
-108.0,1607.0,947.0,-25.0,1505.0,945.0,-176.0,1556.0,866.0
-108.0,1610.0,950.0,-26.0,1509.0,949.0,-176.0,1559.0,867.0
-108.0,1612.0,952.0,-27.0,1513.0,953.0,-176.0,1563.0,869.0
-106.0,1614.0,953.0,-25.0,1517.0,957.0,-174.0,1566.0,870.0
-107.0,1617.0,956.0,-26.0,1520.0,960.0,-174.0,1569.0,872.0
-103.0,1620.0,954.0,-25.0,1525.0,960.0,-172.0,1570.0,872.0
-100.0,1625.0,951.0,-23.0,1531.0,960.0,-170.0,1570.0,873.0
-98.0,1628.0,951.0,-22.0,1535.0,961.0,-168.0,1572.0,874.0
-97.0,1631.0,953.0,-21.0,1538.0,961.0,-168.0,1575.0,875.0
-94.0,1635.0,953.0,-19.0,1542.0,962.0,-166.0,1578.0,876.0
-98.0,1637.0,957.0,-20.0,1542.0,963.0,-169.0,1583.0,878.0
-104.0,1638.0,966.0,-23.0,1539.0,968.0,-173.0,1590.0,881.0
-106.0,1641.0,968.0,-24.0,1541.0,970.0,-175.0,1593.0,883.0
-108.0,1643.0,971.0,-25.0,1542.0,971.0,-177.0,1594.0,885.0
-110.0,1646.0,973.0,-27.0,1544.0,973.0,-179.0,1595.0,887.0
-110.0,1649.0,975.0,-27.0,1548.0,977.0,-179.0,1599.0,889.0
-102.0,1653.0,969.0,-23.0,1557.0,977.0,-173.0,1598.0,888.0
-101.0,1656.0,969.0,-22.0,1561.0,978.0,-172.0,1600.0,889.0
-99.0,1660.0,969.0,-21.0,1565.0,978.0,-171.0,1602.0,890.0
-96.0,1664.0,969.0,-20.0,1570.0,979.0,-170.0,1606.0,891.0
-95.0,1668.0,971.0,-18.0,1573.0,981.0,-168.0,1609.0,893.0
-104.0,1668.0,981.0,-22.0,1568.0,985.0,-175.0,1618.0,896.0
-107.0,1670.0,985.0,-23.0,1569.0,987.0,-177.0,1621.0,898.0
-110.0,1673.0,988.0,-25.0,1569.0,988.0,-180.0,1622.0,901.0
-112.0,1675.0,990.0,-27.0,1570.0,989.0,-183.0,1623.0,903.0
-112.0,1678.0,992.0,-28.0,1575.0,993.0,-182.0,1627.0,905.0
-107.0,1681.0,989.0,-25.0,1582.0,995.0,-178.0,1629.0,904.0
-104.0,1685.0,988.0,-24.0,1587.0,996.0,-177.0,1630.0,905.0
-101.0,1689.0,987.0,-22.0,1592.0,996.0,-175.0,1631.0,906.0
-99.0,1693.0,986.0,-21.0,1597.0,997.0,-173.0,1634.0,907.0
-97.0,1697.0,988.0,-19.0,1600.0,998.0,-172.0,1637.0,909.0
-100.0,1699.0,992.0,-20.0,1600.0,999.0,-175.0,1642.0,911.0
-106.0,1700.0,999.0,-22.0,1599.0,1003.0,-178.0,1649.0,913.0
-111.0,1702.0,1005.0,-25.0,1598.0,1005.0,-182.0,1652.0,916.0
-113.0,1705.0,1007.0,-26.0,1599.0,1006.0,-185.0,1653.0,919.0
-114.0,1708.0,1009.0,-27.0,1602.0,1009.0,-186.0,1655.0,920.0
-115.0,1710.0,1011.0,-29.0,1605.0,1012.0,-187.0,1658.0,922.0
-111.0,1713.0,1011.0,-27.0,1611.0,1016.0,-183.0,1662.0,923.0
-105.0,1718.0,1005.0,-24.0,1619.0,1014.0,-179.0,1660.0,923.0
-103.0,1722.0,1005.0,-23.0,1623.0,1015.0,-178.0,1662.0,924.0
-101.0,1726.0,1006.0,-21.0,1628.0,1016.0,-177.0,1665.0,925.0
-99.0,1730.0,1007.0,-20.0,1632.0,1018.0,-175.0,1669.0,926.0
-99.0,1733.0,1008.0,-19.0,1634.0,1018.0,-175.0,1672.0,928.0
-110.0,1733.0,1022.0,-24.0,1628.0,1024.0,-183.0,1682.0,932.0
-112.0,1735.0,1024.0,-25.0,1629.0,1025.0,-185.0,1685.0,934.0
-115.0,1738.0,1026.0,-27.0,1630.0,1026.0,-188.0,1685.0,936.0
-117.0,1741.0,1028.0,-28.0,1632.0,1028.0,-190.0,1686.0,938.0
-118.0,1744.0,1031.0,-30.0,1636.0,1031.0,-191.0,1689.0,940.0
-107.0,1749.0,1023.0,-24.0,1648.0,1031.0,-182.0,1689.0,939.0
-106.0,1752.0,1024.0,-24.0,1651.0,1033.0,-182.0,1692.0,940.0
-104.0,1755.0,1024.0,-22.0,1655.0,1034.0,-181.0,1695.0,941.0
-102.0,1760.0,1024.0,-21.0,1660.0,1035.0,-179.0,1698.0,942.0
-100.0,1764.0,1027.0,-19.0,1664.0,1037.0,-177.0,1702.0,944.0
-113.0,1763.0,1040.0,-25.0,1656.0,1042.0,-187.0,1712.0,949.0
-114.0,1766.0,1042.0,-25.0,1658.0,1043.0,-188.0,1715.0,950.0
-117.0,1769.0,1045.0,-27.0,1659.0,1044.0,-191.0,1715.0,953.0
-120.0,1771.0,1047.0,-29.0,1660.0,1046.0,-194.0,1715.0,955.0
-118.0,1775.0,1050.0,-29.0,1666.0,1051.0,-193.0,1721.0,957.0
-1142.0,1464.0,-789.0,-1162.0,1322.0,-814.0,-1105.0,1418.0,-690.0
-1142.0,1464.0,-789.0,-1162.0,1322.0,-814.0,-1105.0,1418.0,-690.0
-1142.0,1464.0,-789.0,-1162.0,1322.0,-814.0,-1105.0,1418.0,-690.0
-1142.0,1464.0,-789.0,-1162.0,1322.0,-814.0,-1105.0,1418.0,-690.0
-1142.0,1464.0,-789.0,-1162.0,1322.0,-814.0,-1105.0,1418.0,-690.0
-1145.0,1468.0,-785.0,-1164.0,1326.0,-811.0,-1108.0,1420.0,-686.0
-1145.0,1468.0,-784.0,-1164.0,1326.0,-811.0,-1108.0,1420.0,-685.0
-1145.0,1468.0,-784.0,-1164.0,1326.0,-811.0,-1108.0,1421.0,-685.0
-1146.0,1469.0,-783.0,-1165.0,1327.0,-810.0,-1109.0,1421.0,-684.0
-1146.0,1470.0,-782.0,-1165.0,1328.0,-810.0,-1109.0,1421.0,-683.0
-1147.0,1470.0,-781.0,-1166.0,1329.0,-809.0,-1110.0,1422.0,-683.0
-1147.0,1470.0,-781.0,-1166.0,1329.0,-809.0,-1110.0,1422.0,-683.0
-1147.0,1471.0,-781.0,-1166.0,1329.0,-809.0,-1111.0,1422.0,-682.0
-1148.0,1471.0,-780.0,-1166.0,1329.0,-809.0,-1111.0,1422.0,-682.0
-1148.0,1471.0,-780.0,-1167.0,1330.0,-809.0,-1111.0,1423.0,-682.0
-1148.0,1472.0,-780.0,-1167.0,1330.0,-808.0,-1112.0,1423.0,-682.0
-1149.0,1472.0,-780.0,-1167.0,1330.0,-808.0,-1112.0,1423.0,-682.0
-1149.0,1472.0,-780.0,-1167.0,1331.0,-808.0,-1112.0,1423.0,-682.0
-1149.0,1473.0,-780.0,-1168.0,1331.0,-808.0,-1112.0,1424.0,-682.0
-1149.0,1473.0,-780.0,-1168.0,1331.0,-808.0,-1113.0,1424.0,-682.0
-1150.0,1473.0,-780.0,-1168.0,1331.0,-808.0,-1113.0,1424.0,-682.0
-1150.0,1473.0,-780.0,-1168.0,1332.0,-808.0,-1113.0,1424.0,-682.0
-1150.0,1474.0,-780.0,-1168.0,1332.0,-808.0,-1113.0,1425.0,-682.0
-1150.0,1474.0,-780.0,-1169.0,1332.0,-809.0,-1114.0,1425.0,-682.0
-1150.0,1474.0,-780.0,-1169.0,1332.0,-809.0,-1114.0,1425.0,-682.0
-1151.0,1474.0,-780.0,-1169.0,1333.0,-809.0,-1114.0,1425.0,-682.0
-1151.0,1474.0,-780.0,-1169.0,1333.0,-809.0,-1114.0,1426.0,-682.0
-1151.0,1475.0,-780.0,-1169.0,1333.0,-809.0,-1114.0,1426.0,-682.0
-1151.0,1475.0,-780.0,-1169.0,1333.0,-809.0,-1114.0,1426.0,-682.0
-1151.0,1475.0,-780.0,-1170.0,1333.0,-809.0,-1115.0,1426.0,-682.0
-1151.0,1475.0,-780.0,-1170.0,1334.0,-809.0,-1115.0,1426.0,-682.0
-1152.0,1476.0,-781.0,-1170.0,1334.0,-809.0,-1115.0,1427.0,-682.0
-1152.0,1476.0,-781.0,-1170.0,1334.0,-809.0,-1115.0,1427.0,-683.0
-1152.0,1476.0,-781.0,-1170.0,1334.0,-810.0,-1115.0,1427.0,-683.0
-1152.0,1476.0,-781.0,-1171.0,1334.0,-810.0,-1115.0,1427.0,-683.0
-1152.0,1476.0,-781.0,-1171.0,1335.0,-810.0,-1116.0,1427.0,-683.0
-1153.0,1477.0,-781.0,-1171.0,1335.0,-810.0,-1116.0,1428.0,-683.0
-1153.0,1477.0,-781.0,-1171.0,1335.0,-810.0,-1116.0,1428.0,-683.0
-1153.0,1477.0,-781.0,-1171.0,1335.0,-810.0,-1116.0,1428.0,-683.0
-1153.0,1477.0,-781.0,-1171.0,1335.0,-810.0,-1116.0,1428.0,-683.0
-1153.0,1478.0,-782.0,-1172.0,1336.0,-810.0,-1116.0,1429.0,-683.0
-1153.0,1478.0,-782.0,-1172.0,1336.0,-811.0,-1117.0,1429.0,-683.0
-1154.0,1478.0,-782.0,-1172.0,1336.0,-811.0,-1117.0,1429.0,-683.0
-1154.0,1478.0,-782.0,-1172.0,1336.0,-811.0,-1117.0,1429.0,-684.0
-1154.0,1478.0,-782.0,-1172.0,1336.0,-811.0,-1117.0,1429.0,-684.0
-1154.0,1479.0,-782.0,-1172.0,1337.0,-811.0,-1117.0,1430.0,-684.0
-1154.0,1479.0,-782.0,-1173.0,1337.0,-811.0,-1117.0,1430.0,-684.0
-1154.0,1479.0,-782.0,-1173.0,1337.0,-811.0,-1118.0,1430.0,-684.0
-1155.0,1479.0,-782.0,-1173.0,1337.0,-811.0,-1118.0,1430.0,-684.0
-1155.0,1480.0,-783.0,-1173.0,1337.0,-811.0,-1118.0,1430.0,-684.0
-1155.0,1480.0,-783.0,-1173.0,1338.0,-812.0,-1118.0,1431.0,-684.0
-1155.0,1480.0,-783.0,-1174.0,1338.0,-812.0,-1118.0,1431.0,-684.0
-1155.0,1480.0,-783.0,-1174.0,1338.0,-812.0,-1118.0,1431.0,-685.0
-1155.0,1480.0,-783.0,-1174.0,1338.0,-812.0,-1119.0,1431.0,-685.0
-1156.0,1481.0,-783.0,-1174.0,1338.0,-812.0,-1119.0,1432.0,-685.0
-1156.0,1481.0,-783.0,-1174.0,1339.0,-812.0,-1119.0,1432.0,-685.0
-1156.0,1481.0,-783.0,-1174.0,1339.0,-812.0,-1119.0,1432.0,-685.0
-1156.0,1481.0,-783.0,-1175.0,1339.0,-812.0,-1119.0,1432.0,-685.0
-1156.0,1482.0,-784.0,-1175.0,1339.0,-813.0,-1119.0,1432.0,-685.0
-1156.0,1482.0,-784.0,-1175.0,1339.0,-813.0,-1120.0,1433.0,-685.0
-1157.0,1482.0,-784.0,-1175.0,1340.0,-813.0,-1120.0,1433.0,-685.0
-1157.0,1482.0,-784.0,-1175.0,1340.0,-813.0,-1120.0,1433.0,-685.0
-1157.0,1482.0,-784.0,-1175.0,1340.0,-813.0,-1120.0,1433.0,-686.0
-1157.0,1483.0,-784.0,-1176.0,1340.0,-813.0,-1120.0,1433.0,-686.0
-1157.0,1483.0,-784.0,-1176.0,1340.0,-813.0,-1120.0,1434.0,-686.0
-1158.0,1483.0,-784.0,-1176.0,1341.0,-813.0,-1121.0,1434.0,-686.0
-1158.0,1483.0,-785.0,-1176.0,1341.0,-814.0,-1121.0,1434.0,-686.0
-1158.0,1484.0,-785.0,-1176.0,1341.0,-814.0,-1121.0,1434.0,-686.0
-1158.0,1484.0,-785.0,-1176.0,1341.0,-814.0,-1121.0,1434.0,-686.0
-1158.0,1484.0,-785.0,-1177.0,1341.0,-814.0,-1121.0,1435.0,-686.0
-1158.0,1484.0,-785.0,-1177.0,1342.0,-814.0,-1121.0,1435.0,-686.0
-1159.0,1484.0,-785.0,-1177.0,1342.0,-814.0,-1122.0,1435.0,-686.0
-1159.0,1485.0,-785.0,-1177.0,1342.0,-814.0,-1122.0,1435.0,-687.0
-1159.0,1485.0,-785.0,-1177.0,1342.0,-814.0,-1122.0,1436.0,-687.0
-1159.0,1485.0,-785.0,-1178.0,1342.0,-814.0,-1122.0,1436.0,-687.0
-1159.0,1485.0,-786.0,-1178.0,1343.0,-815.0,-1122.0,1436.0,-687.0
-1159.0,1486.0,-786.0,-1178.0,1343.0,-815.0,-1122.0,1436.0,-687.0
-1160.0,1486.0,-786.0,-1178.0,1343.0,-815.0,-1123.0,1436.0,-687.0
-1160.0,1486.0,-786.0,-1178.0,1343.0,-815.0,-1123.0,1437.0,-687.0
-1160.0,1486.0,-786.0,-1178.0,1343.0,-815.0,-1123.0,1437.0,-687.0
-1160.0,1486.0,-786.0,-1179.0,1344.0,-815.0,-1123.0,1437.0,-687.0
-1160.0,1487.0,-786.0,-1179.0,1344.0,-815.0,-1123.0,1437.0,-687.0
-1160.0,1487.0,-786.0,-1179.0,1344.0,-815.0,-1123.0,1437.0,-688.0
-1161.0,1487.0,-786.0,-1179.0,1344.0,-816.0,-1124.0,1438.0,-688.0
-1161.0,1487.0,-787.0,-1179.0,1344.0,-816.0,-1124.0,1438.0,-688.0
-1161.0,1487.0,-787.0,-1179.0,1344.0,-816.0,-1124.0,1438.0,-688.0
-1161.0,1488.0,-787.0,-1180.0,1345.0,-816.0,-1124.0,1438.0,-688.0
-1161.0,1488.0,-787.0,-1180.0,1345.0,-816.0,-1124.0,1438.0,-688.0
-1161.0,1488.0,-787.0,-1180.0,1345.0,-816.0,-1124.0,1439.0,-688.0
-1162.0,1488.0,-787.0,-1180.0,1345.0,-816.0,-1125.0,1439.0,-688.0
-1162.0,1489.0,-787.0,-1180.0,1345.0,-816.0,-1125.0,1439.0,-688.0
-1162.0,1489.0,-787.0,-1180.0,1346.0,-817.0,-1125.0,1439.0,-688.0
-1162.0,1489.0,-788.0,-1181.0,1346.0,-817.0,-1125.0,1440.0,-689.0
-263.0,1544.0,388.0,-337.0,1447.0,314.0,-308.0,1460.0,474.0
-263.0,1544.0,388.0,-337.0,1447.0,314.0,-308.0,1460.0,474.0
-263.0,1544.0,388.0,-337.0,1447.0,314.0,-308.0,1460.0,474.0
-263.0,1544.0,388.0,-337.0,1447.0,314.0,-308.0,1460.0,474.0
-263.0,1544.0,388.0,-337.0,1447.0,314.0,-308.0,1460.0,474.0
-312.0,1529.0,366.0,-374.0,1440.0,299.0,-342.0,1451.0,447.0
-314.0,1530.0,363.0,-377.0,1442.0,300.0,-345.0,1451.0,444.0
-319.0,1529.0,361.0,-381.0,1443.0,300.0,-347.0,1451.0,440.0
-326.0,1527.0,358.0,-386.0,1443.0,300.0,-350.0,1451.0,436.0
-340.0,1531.0,352.0,-402.0,1448.0,297.0,-368.0,1451.0,437.0
-349.0,1524.0,345.0,-402.0,1450.0,297.0,-370.0,1453.0,425.0
-354.0,1528.0,343.0,-410.0,1454.0,296.0,-378.0,1454.0,425.0
-360.0,1526.0,342.0,-424.0,1448.0,288.0,-391.0,1448.0,424.0
-365.0,1519.0,343.0,-434.0,1435.0,280.0,-398.0,1439.0,420.0
-368.0,1515.0,341.0,-439.0,1435.0,278.0,-402.0,1437.0,416.0
-372.0,1512.0,338.0,-444.0,1434.0,277.0,-408.0,1434.0,413.0
-378.0,1512.0,337.0,-455.0,1432.0,273.0,-420.0,1430.0,412.0
-385.0,1507.0,331.0,-456.0,1435.0,274.0,-421.0,1431.0,407.0
-390.0,1502.0,325.0,-457.0,1435.0,273.0,-421.0,1430.0,404.0
-395.0,1502.0,322.0,-462.0,1435.0,269.0,-426.0,1429.0,404.0
-401.0,1500.0,318.0,-466.0,1434.0,267.0,-428.0,1428.0,401.0
-407.0,1495.0,314.0,-468.0,1425.0,261.0,-430.0,1423.0,396.0
-410.0,1491.0,312.0,-473.0,1422.0,257.0,-433.0,1420.0,393.0
-414.0,1482.0,308.0,-480.0,1416.0,253.0,-437.0,1414.0,386.0
-425.0,1469.0,303.0,-486.0,1404.0,250.0,-442.0,1404.0,378.0
-422.0,1443.0,300.0,-479.0,1384.0,253.0,-438.0,1376.0,368.0
-423.0,1414.0,304.0,-474.0,1360.0,251.0,-434.0,1351.0,372.0
-425.0,1396.0,298.0,-471.0,1353.0,248.0,-431.0,1346.0,366.0
-412.0,1399.0,294.0,-466.0,1376.0,252.0,-429.0,1350.0,373.0
-415.0,1390.0,288.0,-467.0,1371.0,248.0,-429.0,1346.0,371.0
-412.0,1375.0,284.0,-464.0,1353.0,244.0,-426.0,1330.0,367.0
-405.0,1359.0,281.0,-460.0,1338.0,240.0,-421.0,1313.0,363.0
-405.0,1357.0,280.0,-460.0,1332.0,236.0,-419.0,1310.0,362.0
-418.0,1335.0,283.0,-456.0,1282.0,230.0,-415.0,1287.0,349.0
-416.0,1320.0,279.0,-452.0,1272.0,228.0,-412.0,1277.0,344.0
-413.0,1302.0,273.0,-446.0,1261.0,228.0,-407.0,1266.0,338.0
-410.0,1285.0,269.0,-442.0,1251.0,227.0,-403.0,1255.0,333.0
-402.0,1271.0,263.0,-437.0,1250.0,228.0,-400.0,1245.0,330.0
-387.0,1261.0,258.0,-443.0,1262.0,226.0,-404.0,1229.0,339.0
-384.0,1254.0,258.0,-437.0,1250.0,222.0,-398.0,1220.0,337.0
-381.0,1248.0,257.0,-432.0,1239.0,219.0,-392.0,1213.0,336.0
-378.0,1243.0,256.0,-428.0,1229.0,216.0,-389.0,1206.0,334.0
-373.0,1238.0,256.0,-424.0,1217.0,212.0,-386.0,1196.0,332.0
-387.0,1212.0,252.0,-417.0,1172.0,209.0,-379.0,1180.0,312.0
-381.0,1203.0,249.0,-412.0,1169.0,209.0,-376.0,1172.0,310.0
-373.0,1195.0,247.0,-410.0,1168.0,209.0,-374.0,1162.0,310.0
-366.0,1186.0,247.0,-409.0,1165.0,207.0,-373.0,1149.0,312.0
-359.0,1176.0,245.0,-405.0,1160.0,207.0,-370.0,1138.0,312.0
-355.0,1161.0,238.0,-406.0,1155.0,204.0,-369.0,1128.0,311.0
-353.0,1159.0,239.0,-400.0,1148.0,202.0,-363.0,1125.0,311.0
-350.0,1154.0,238.0,-396.0,1138.0,200.0,-360.0,1118.0,309.0
-347.0,1146.0,237.0,-393.0,1128.0,198.0,-357.0,1108.0,306.0
-345.0,1136.0,236.0,-389.0,1112.0,197.0,-354.0,1095.0,301.0
-344.0,1125.0,235.0,-387.0,1099.0,194.0,-352.0,1084.0,296.0
-341.0,1118.0,233.0,-383.0,1093.0,194.0,-350.0,1077.0,295.0
-338.0,1108.0,231.0,-380.0,1085.0,193.0,-347.0,1068.0,292.0
-334.0,1098.0,229.0,-376.0,1078.0,192.0,-344.0,1060.0,290.0
-330.0,1090.0,226.0,-373.0,1072.0,191.0,-340.0,1053.0,290.0
-328.0,1081.0,224.0,-371.0,1066.0,189.0,-338.0,1047.0,289.0
-325.0,1074.0,223.0,-367.0,1057.0,188.0,-335.0,1039.0,286.0
-322.0,1066.0,221.0,-364.0,1048.0,186.0,-332.0,1030.0,284.0
-320.0,1059.0,220.0,-361.0,1038.0,184.0,-329.0,1021.0,281.0
-319.0,1049.0,219.0,-359.0,1026.0,182.0,-327.0,1011.0,277.0
-317.0,1040.0,217.0,-356.0,1016.0,180.0,-325.0,1002.0,274.0
-314.0,1031.0,215.0,-353.0,1008.0,179.0,-322.0,994.0,272.0
-311.0,1022.0,213.0,-350.0,1001.0,178.0,-320.0,986.0,270.0
-308.0,1013.0,211.0,-347.0,994.0,177.0,-317.0,978.0,268.0
-305.0,1005.0,209.0,-344.0,989.0,176.0,-314.0,972.0,267.0
-303.0,998.0,207.0,-342.0,982.0,175.0,-312.0,965.0,265.0
-300.0,990.0,205.0,-339.0,974.0,173.0,-309.0,957.0,263.0
-298.0,983.0,204.0,-336.0,966.0,172.0,-306.0,950.0,261.0
-296.0,976.0,203.0,-333.0,957.0,170.0,-304.0,941.0,258.0
-294.0,967.0,202.0,-331.0,946.0,168.0,-302.0,932.0,255.0
-292.0,959.0,200.0,-328.0,937.0,167.0,-300.0,924.0,253.0
-290.0,951.0,198.0,-326.0,930.0,165.0,-297.0,917.0,251.0
-287.0,942.0,196.0,-323.0,923.0,164.0,-295.0,909.0,249.0
-285.0,935.0,194.0,-320.0,917.0,163.0,-292.0,902.0,247.0
